Graphics;4096;Sutherland-Hodgman algorithm;de;Pseudo-Code;Malte Limmeroth, Stefan Werner;generators.graphics.SutherlandHodgman
Graphics;4096;Methode von Horn;de;Pseudo-Code;Victoria Stanilescu, Kristina Raysbikh;generators.graphics.Horn
Graphics;4096;Laplace Filter [DE];de;Java;Kristina Raysbikh, Victoria Stanilescu;generators.graphics.LaplaceFilter
Graphics;4096;Median Filter für Bildverarbeitung;de;Java;Igor Braun, Vladimir Bolgov;generators.graphics.MedianFilter
Graphics;4096;Bowyer-Watson;en;Pseudo-Code;Arne-Tobias Rak;generators.graphics.BowyerWatson
DataStructures;16;Floyd-Steinberg;en_US;Java;Sandra Schaefer, Jonas Schatz;generators.graphics.FloydSteinbergGenerator
DataStructures;16;Floyd-Steinberg;de_DE;Java;Sandra Schaefer, Jonas Schatz;generators.graphics.FloydSteinbergGenerator
Graphics;4096;Histogrammausgleich;de;Java;Niklas Grimm, Nicolai Minter;generators.graphics.Histogrammausgleich
Graphics;4096;Image Gradient (Prewitt-Operator);en_US;Java;Marko Rücker;generators.graphics.ImageGradient
Graphics;4096;Image Gradient (Prewitt-Operator);de_DE;Java;Marko Rücker;generators.graphics.ImageGradient
Graphics;4096;Ray Casting (Point in Polygon);de_DE;Pseudo-Code;Lukas Dietrich <lukasalexander.dietrich@stud.tu-darmstadt.de>;generators.graphics.RayCastingGenerator
Graphics;4096;Ray Casting (Point in Polygon);en_US;Pseudo-Code;Lukas Dietrich <lukasalexander.dietrich@stud.tu-darmstadt.de>;generators.graphics.RayCastingGenerator
Graphics;4096;RGB / CMYK Konvertierung;de_DE;Java;Florian Sunnus, Elvir Sinancevic;generators.graphics.RgbCmykConverter
Graphics;4096;RGB / CMYK Conversion;en_US;Java;Florian Sunnus, Elvir Sinancevic;generators.graphics.RgbCmykConverter
Graphics;4096;Marching Squares;en;Pseudo-Code;Simon Heinrich, Philipp Nothvogel;generators.graphics.MarchingSquares
Graphics;4096;Invertierung RGB Bild;de;Java;Niklas Grimm, Nicolai Minter;generators.graphics.RGBImageInverter
Graphics;4096;Ritter's bounding sphere;de_DE;Pseudo-Code;Lukas Dietrich <lukasalexander.dietrich@stud.tu-darmstadt.de>;generators.graphics.RittersBoundingSphereGenerator
Graphics;4096;Ritter's bounding sphere;en_US;Pseudo-Code;Lukas Dietrich <lukasalexander.dietrich@stud.tu-darmstadt.de>;generators.graphics.RittersBoundingSphereGenerator
Graphics;4096;Image Gradient (Scharr-Operator);en_US;Java;Marko Rücker;generators.graphics.ScharrOperator
Graphics;4096;Image Gradient (Scharr-Operator);de_DE;Java;Marko Rücker;generators.graphics.ScharrOperator
Graphics;4096;Binary Tree Bin Packing;de;Java;Julian Fischer, Christian Seybert;generators.graphics.BinaryTreeBinPacking
Graphics;4096;Minimal bounding sphere;de;Java;Julian Fischer, Christian Seybert;generators.graphics.BoundingSphereGenerator
Graphics;4096;Floodfill (8-Neighbor);en;Java;Martin Ott;generators.graphics.FloodfillEight
Graphics;4096;Ray Marching;en_US;Pseudo-Code;Jonathan Kohlhas, Manuel Brack;generators.graphics.raymarching.RayMarchingGenerator
Graphics;4096;RGB Image Blending;de;Java;Joel Tschesche, Konstantinos Kadoglou;generators.graphics.RGBImageBlender
Hardware;1024;AND-Gatter;de_DE;VHDL;Golsa Arashloozadeh;generators.hardware.gates.AndGatter
Hardware;1024;Demultiplexer;de_DE;VHDL;Golsa Arashloozadeh;generators.hardware.Demux
Hardware;1024;DFlipflop;de_DE;VHDL;Golsa Arashloozadeh;generators.hardware.flipflop.DFlipflop
Hardware;1024;Halbaddierer;de_DE;VHDL;Golsa Arashloozadeh;generators.hardware.Halbaddierer
Hardware;1024;JKFlipflop;de_DE;VHDL;Golsa Arashloozadeh;generators.hardware.flipflop.JKFlipflop
Hardware;1024;Multiplexer;de_DE;VHDL;Golsa Arashloozadeh;generators.hardware.Mux
Hardware;1024;NAND-Gatter;de_DE;VHDL;Golsa Arashloozadeh;generators.hardware.gates.NAndGatter
Hardware;1024;NOR-Gatter;de_DE;VHDL;Golsa Arashloozadeh;generators.hardware.gates.NorGatter
Hardware;1024;NOT-Gatter;de_DE;VHDL;Golsa Arashloozadeh;generators.hardware.gates.NotGatter
Hardware;1024;OR-Gatter;de_DE;VHDL;Golsa Arashloozadeh;generators.hardware.gates.OrGatter
Hardware;1024;RSFlipflop;de_DE;VHDL;Golsa Arashloozadeh;generators.hardware.flipflop.RSFlipflop
Hardware;1024;TFlipflop;de_DE;VHDL;Golsa Arashloozadeh;generators.hardware.flipflop.TFlipflop
Hardware;1024;Volladdierer;de_DE;VHDL;Golsa Arashloozadeh;generators.hardware.Volladdierer
Hardware;1024;XOR-Gatter;de_DE;VHDL;Golsa Arashloozadeh;generators.hardware.gates.XOrGatter
Hardware;1024;XNOR-Gatter;de_DE;VHDL;Golsa Arashloozadeh;generators.hardware.gates.XNorGatter
Hardware;1024;Rippel Volladdierer;de_DE;Pseudo-Code;Marcel Gazsi, Mark Schneemann;generators.hardware.RippleAddierer
More;1073741824;2-Way Cache (FIFO);de;Pseudo-Code;Christopher Ries;generators.hardware.NWayCacheFIFO
More;1073741824;2-Way Cache (LRU);de;Pseudo-Code;Christopher Ries;generators.hardware.NWayCacheLRU
Hardware;1024;Prefix Adder;en;Pseudo-Code;Philipp Becker;generators.hardware.PrefixAdderGenerator
Hardware;1024;Konvertierung FAT zu i-Node Dateisystem;de;Java;Thomas Schmeiduch;generators.hardware.ConvertFatToInode
More;1073741824;Most frequently Used Page Replacement Algorithm;de;Pseudo-Code;Paul Vincent Dawadi;generators.hardware.MFUGenerator
Hardware;1024;The Not Recently Used Page Replacement Algorithm;de;Pseudo-Code;Paul Vincent Dawadi;generators.hardware.NRUGenerator
Hardware;1024;Optimal Page Replacement;de_DE;Java;Ozan Agtas, Steffen Lott;generators.hardware.Belady
Hardware;1024;Optimal Page Replacement;en_US;Java;Ozan Agtas, Steffen Lott;generators.hardware.Belady
Hardware;1024;C-Scan;de_DE;Java;Steffen Lott, Ozan Agtas;generators.hardware.CScan
Hardware;1024;C-Scan;en_US;Java;Steffen Lott, Ozan Agtas;generators.hardware.CScan
Maths;512;Fast bitcount;de_DE;C;Steven Lambeth;generators.maths.FastBitcount
Maths;512;Exponentiation;de_DE;Java;Anqi Wang;generators.maths.ModPow
Maths;512;Cholesky Verfahren;de_DE;Pseudo-Code;Peter Baumann, Oren Avni;generators.maths.Cholesky
Maths;512;Determinantenberechnung nach Laplace;de_DE;Java;Irina Smidt, Simon Sprankel;generators.maths.DeterminantGenerator
Maths;512;Pollard-Rho-Methode;de_DE;Pseudo-Code;Pascal Weisenburger;generators.maths.DiscreteLogarithmPollardRho
Maths;512;Schema der dividierten Differenzen;de_DE;Pseudo-Code;Jan Dillmann, Fabian Letzkus;generators.maths.DivDiff
Maths;512;Exponentiation;de_DE;Pseudo-Code;Thomas Schulz, Benjamin Lück;generators.maths.EfficientExpModNGenerator
Maths;512;Extended Euclidean Algorithm;en_US;Java;Christian Feier, Yannick Drost;generators.maths.ExtEuclidGenerator
Maths;512;Gauss Eliminationsverfahren;de_DE;Pseudo-Code;Mateusz Umstädter, Aidin Dinkhah, Jakub Pilarski;generators.maths.GaussElim
Maths;512;Pascalsches Dreieck;de_DE;Java;Jan Stolzenburg;generators.maths.PascalTriangle
Maths;512;Exponentielle Glättung 2. Ordnung nach Brown;de_DE;Pseudo-Code;Rolf Egert, Andreas Pesak;generators.maths.Brown
Maths;512;Sieb des Eratosthenes;de_DE;Pseudo-Code;Nicole Brunkhorst, Stefan Rado;generators.maths.eratosthenes.EratosthenesGenerator
Maths;512;Erwartungswert;de_DE;Java;Fatima Isufaj, Jasmin Diehl;generators.maths.Erwartungswert
Maths;512;Erweiterter Euklidischer Algorithmus;de_DE;Pseudo-Code;Julien Alexander Gedeon;generators.maths.ErweiterterEuklidGenerator
Maths;512;Euklidischer Algorithmus;de_DE;Pseudo-Code;Julien Alexander Gedeon;generators.maths.EuklidGenerator
Maths;512;Falksches Schema;de_DE;Java;Ulf Gebhardt, Michael Scholz;generators.maths.MatrixGenerator
Maths;512;Miller-Rabin-Test;de_DE;Pseudo-Code;Julian Wulfheide, Tim Wimmer, Denis Caruso;generators.maths.MillerRabinTest
Maths;512;Russische Bauernmultiplikation;de_DE;Java;Ulf Gebhardt, Michael Scholz;generators.maths.MultiGenerator
Maths;512;Nordwest-Ecken-Regel;de_DE;Java;Daniel Appadurai, Benjamin Müller;generators.maths.NorthWestCornerRule
Maths;512;QR [EN];en_US;Pseudo-Code;Dan Le;generators.maths.QR
Maths;512;Römische Zahlendarstellung;de_DE;Java;Nicole Brunkhorst, Stefan Rado;generators.maths.romannumbers.RomanNumberGenerator
Maths;512;Schriftliche Multiplikation;de_DE;Pseudo-Code;Fatima Isufaj, Jasmin Diehl;generators.maths.SchriftlicheMultiplikation
Maths;512;Vogelsche Approximationsmethode;de_DE;Java;Daniel Appadurai, Benjamin Müller;generators.maths.VogelApproximation
Maths;512;Adjunktenberechnung;de_DE;Pseudo-Code;Christian Weinert,Simon Reuß;generators.maths.adjoint.AdjointAnimGenerator
Maths;512;Babylonian Method;en_US;Pseudo-Code;Benjamin Schiller, Philipp Dünnebeil;generators.maths.BabylonianMethod
Maths;512;Monte Carlo Methods;de_DE;Pseudo-Code;Christian Ritter;generators.maths.buffon.Buffon
Maths;512;Double Dabble;de_DE;Java;Patrick Lerch, Felix Hammacher;generators.maths.DoubleDabble
Maths;512;Explicit Euler method;en_US;Pseudo-Code;Benjamin Schiller, Philipp Dünnebeil;generators.maths.ExplicitEulerMethod
Maths;512;Faddejew-Leverrier Algorithmus;de_DE;Pseudo-Code;Moritz Zysk;generators.maths.faddejewleverrier.FaddejewLeverrier
Maths;512;Fermat Faktorisierungsmethode;de_DE;Python;Bastian de Groot, Magnus Brand;generators.maths.FermatFact
Maths;512;Fibonacci;de_DE;Pseudo-Code;Lars Schulte, Marius Diebel;generators.maths.FibIterative
Maths;512;Fibonacci;de_DE;Pseudo-Code;Lars Schulte, Marius Diebel;generators.maths.FiboRecursiv
Maths;512;Karatsuba;en_US;Java;Hoang Minh Duc, Do Thanh Tung;generators.maths.Karatsuba
Maths;512;Karatsuba;en_US;Pseudo-Code;Sebastian Sztwiertnia;generators.maths.KaratsubaMultiplication
Maths;512;Determinantenberechnung nach Laplace [DE];de_DE;Pseudo-Code;Karsten Will, Stephan Wezorke;generators.maths.LaplaceGenerator
Maths;512;Newtonsche Interpolationsformel mit Schema der dividierten Differenzen;de_DE;Pseudo-Code;Christian Weinert, Simon Reuß;generators.maths.newtonpolynomial.NewtonPolynomialAnimGenerator
Maths;512;Das Newton-Verfahren;de_DE;Pseudo-Code;Rene Röpke, Daniel Thul;generators.maths.NewtonVerfahren
Maths;512;Potenzmenge;de_DE;Java;Admir Agia;generators.maths.PotenzMenge
Maths;512;Runge-Kutta 4. Ordnung;de_DE;Pseudo-Code;Benedikt Wartusch, Daniel Dieth;generators.maths.RungeKutta4Ordnung
Maths;512;Sieb des Atkin;de_DE;Pseudo-Code;Stephan Wezorke, Karsten Will;generators.maths.SiebDesAtkin
Maths;512;Sieb des Sundaram;de_DE;Java;Marcel Andreas Gazsi, Mark Schneemann;generators.maths.Sundaram
Maths;512;LR-Zerlegung (Spaltenpivotsuche) [DE];de;Pseudo-Code;Volkan Hacimüftüoglu;generators.maths.lrzerlegung.LRZerlegung
Maths;512;Matrixmultiplication;en;Pseudo-Code;Annemarie Mattmann;generators.maths.Matrixmultiplication
Maths;512;Any Base to Any Base Conversion;en;Java;Faris Abraha, Khalid Ibrahim S Alzamil;generators.maths.AnyBaseToAnyBase
Maths;512;Fixpunktiteration;de;Pseudo-Code;Simon Bunten, Martin Oehler;generators.maths.fixpointinteration.FPIGenerator
Maths;512;Affine Abbildung;de;Pseudo-Code;Brost, Reissig;generators.maths.affine.AA_Rotation
Maths;512;Affine Abbildung;de;Pseudo-Code;Brost, Reissig;generators.maths.affine.AA_Scherung
Maths;512;Affine Abbildung;de;Pseudo-Code;Brost, Reißig;generators.maths.affine.AA_Skalierung
Maths;512;Affine Abbildung;de;Pseudo-Code;Brost, Reissig;generators.maths.affine.AA_Translation
Maths;512;Chinesischer Restsatz;de_DE;Java;Alessandro Noli, Paul Youssef;generators.maths.ChineseRem
Maths;512;Chinese Remainder Theorem;en_US;Java;Alessandro Noli, Paul Youssef;generators.maths.ChineseRem
Maths;512;Diskrete Fourier Transformation;de;Pseudo-Code;Maximilian Scheid;generators.maths.DFTGenerator
Maths;512;Gauß-Jordan-Algorithmus;de_DE;Java;Simon Breitfelder;generators.maths.GaussJordan
Maths;512;Gauss-Legendre [DE];de_DE;Java;Heiko Reinemuth, Hendrik Pfeifer;generators.maths.GaussLegendre
Maths;512;Gauss-Legendre [EN];en_US;Java;Heiko Reinemuth, Hendrik Pfeifer;generators.maths.GaussLegendre
Maths;512;Kahan Summation;de;Java;Oemer M. Ayar;generators.maths.KahanSummationAlgorithm
Maths;512;Lagrange Interpolation;de;Pseudo-Code;Lukas Becker, Simon Bohlender;generators.maths.Lagrange
Maths;512;Alghorithmus von Neville;de_DE;Java;Imed Ben Ghozi <benghozi.imed@gmail.com>;generators.maths.Neville
Maths;512;Nevilles Algorithm;en_US;Java;Imed Ben Ghozi <benghozi.imed@gmail.com>;generators.maths.Neville
Maths;512;Optimized Matrix Chain Multiplication;en;Pseudo-Code;Kenten Fina;generators.maths.OptMatrixChain
Maths;512;Simpsonregel;de;Java;Yasin Kaymak;generators.maths.Simpsonregel
Maths;512;Transfer Entropy;en;C;Kenten Fina;generators.maths.TransferEntropy
Maths;512;Trapezregel;de;Java;Christian Hack;generators.maths.TrapezoidRule
Maths;512;Bayes Theorem;de;Java;Mohammad Braei;generators.maths.BayesTheorem
Maths;512;Cubic Spline Interpolation;en;Java;Mavin Stiller, Marius Süßmilch;generators.maths.csi_wiz
Maths;512;Cubic Spline Interpolation;de;Java;Marvin Stiller, Marius Süßmilch;generators.maths.csi_wizDE
Maths;512;Ellipsoid method;en;Pseudo-Code;Melvin Laux;generators.maths.Ellipsoid
Maths;512;Fourier-Motzkin Transformation;en;Pseudo-Code;Melvin Laux;generators.maths.FourierMotzkin
Maths;512;Gerschgorin Kreise zur Eingrenzung von Eigenwerten quadratischer Matrizen;de;Pseudo-Code;Jannis Weil, Hendrik Wuerz;generators.maths.Gerschgorin
Maths;512;Monte-Carlo-Simulation;de;Pseudo-Code;Sascha Zenglein,Julian Schwind;generators.maths.MonteCarloSimulation
Maths;512;Polynomdivision;de;Java;Mai Ly Tran;generators.maths.Polynomdivision
Maths;512;Primfaktorisierung;de;Java;Teh-Hai Julian Zheng & Edgardo Palza;generators.maths.Primfaktorzerlegung
Maths;512;Riemann Integral;de;Pseudo-Code;Marvin Stiller, Marius Süßmilch;generators.maths.RiemannIntegralDE
Maths;512;Riemann Integral;en;Pseudo-Code;Marvin Stiller, Marius Süßmilch;generators.maths.RiemannIntegralEN
Maths;512;Totale Wahrscheinlichkeit;de;Java;Mohammad Braei;generators.maths.TotaleWahrscheinlichkeit
Maths;512;Heun;de;Pseudo-Code;Felix Sternkopf, Emine Saracoglu;generators.maths.Heun
Maths;512;Optimized Matrix Chain Multiplication;en;Pseudo-Code;Kenten Fina;generators.maths.OptMatrixChain
Maths;512;Gausssche Osterformel (Gauss, 1816);de;Pseudo-Code;Tristan Gahler;generators.maths.GaussOsterformel
Maths;512;Schonhage-Strassen-Algorithmus;de;Pseudo-Code;Alexander Ziesing;generators.maths.SSA
Maths;512;Resolution-Calculus;en;Pseudo-Code;Fabian Bauer, Andreas Bauer;generators.maths.ResolutionGenerator
Maths;512;Resolution-Calculus;de;Pseudo-Code;Fabian Bauer, Andreas Bauer;generators.maths.ResolutionGenerator
Maths;512;Simplex algorithm;en_US;Pseudo-Code;Andreas Bauer, Fabian Bauer;generators.maths.SimplexGenerator
Maths;512;Simplex-Algorithmus;de_DE;Pseudo-Code;Andreas Bauer, Fabian Bauer;generators.maths.SimplexGenerator
Maths;512;Newtonsche Interpolationsformel mit Schema der dividierten Differenzen;de;Pseudo-Code;Lennard Ruedesheim, Tim Steinke;generators.maths.NewtonInterpolation
Maths;512;Horner-Schema;en;Pseudo-Code;Lennard Rüdesheim, Tim Steinke;generators.maths.HornerScheme
Maths;512;Hornformel Markierungsalgorithmus;de;Pseudo-Code;Tristan Gahler;generators.maths.HornformelMarkierung
Maths;512;Trial Division ;en;Pseudo-Code;Sven Palberg, Timo Martin;generators.maths.TrialDivision
Maths;512;Trial Division ;de;Pseudo-Code;Sven Palberg, Timo Martin;generators.maths.TrialDivision
Maths;512;Fast Inverse Square Root;de_DE;Java;Max Kaiser & David Langsam;generators.maths.FastInverseSquareRoot
Maths;512;Fast Inverse Square Root;en_US;Java;Max Kaiser & David Langsam;generators.maths.FastInverseSquareRoot
Maths;512;Interpolation of 2D Scattered Data;en;Pseudo-Code;Arne-Tobias Rak;generators.maths.Interp2DScattered
Maths;512;Value Difference Metric;de_DE;Pseudo-Code;Ilhan Simsiki, Christof Bienkowski;generators.maths.ValueDifferenceMetric
Maths;512;Value Difference Metric;en_US;Pseudo-Code;Ilhan Simsiki, Christof Bienkowski;generators.maths.ValueDifferenceMetric
Maths;512;Lineare Regression;de_DE;Pseudo-Code;Amon Ditzinger, Dirk Schumacher;generators.maths.LineareRegressionDE
Maths;512;Linear Regression;en_US;Pseudo-Code;Amon Ditzinger, Dirk Schumacher;generators.maths.LineareRegressionEN
Maths;512;Bin�re Exponentation (Russische Bauernmultiplikation);de;Java;Daniel Friesen,Jens Abels;generators.maths.BinaereExponentationWiz
Maths;512;Blum-Blum-Shub;de;Java;Adrian Lumpe, Chi Viet Vu;generators.maths.BlumBlumShub
Maths;512;Blum-Blum-Shub;de;Java;Adrian Lumpe, Chi Viet Vu;generators.maths.BlumBlumShub
Maths;512;B-Spline Berechnung;de;Pseudo-Code;Falko Wittrin, Thilo Billerbeck;generators.maths.BSpline
Maths;512;Catmull Rom Spline Interpolation;de;Pseudo-Code;Falko Wittrin, Thilo Billerbeck;generators.maths.CatmullRomSplines
Maths;512;Drachenkurve;de_DE;Java;Frank Nelles;generators.maths.Drachenkurve
Maths;512;Dragon curve;de_DE;Java;Frank Nelles;generators.maths.Drachenkurve
Maths;512;Exponentiation by squaring;de_DE;Pseudo-Code;Aleksej Strassheim, Konstantin Strassheim;generators.maths.ExponentiationBySquaring
Maths;512;Exponentiation by squaring;en_US;Pseudo-Code;Aleksej Strassheim, Konstantin Strassheim;generators.maths.ExponentiationBySquaring
Searching;2;Genetic Algorithm;en;Pseudo-Code;Markus Semmler;generators.maths.GAGenerator
Maths;512;RekursivHanoi;de;Pseudo-Code;Marius Faust;generators.maths.HanoiVisualisierung
Maths;512;Springerproblem;en;Pseudo-Code;Dominik Bierwirth, Vladimir Romanenko;generators.maths.KnightsTourGenerator
Maths;512;Longest Increasing Subsequence Naive;en;Java;Tuan Kiet Tran;generators.maths.LongestIncreasingSubsequenceNaive
DataStructures;16;Pairwise Summation;en;Java;Nossair Ouladali, Zarina Catar;generators.maths.PairwiseSummationGenerator
Maths;512;PQ-Formel;de_DE;Java;Ayman El Ouariachi;generators.maths.PQFormel
Maths;512;PQ-Formula;en_US;Java;Ayman El Ouariachi;generators.maths.PQFormel
Maths;512;Produktregel;de_DE;Java;Ayman El Ouariachi;generators.maths.ProductRule
Maths;512;Productrule;en_US;Java;Ayman El Ouariachi;generators.maths.ProductRule
More;1073741824;Particle Swarm Optimization;en;Pseudo-Code;Thomas Lautenschläger;generators.maths.PsoGenerator
Maths;512;Satz des Pythagoras;de_DE;Java;Romal Bijan, Luisa Dyroff;generators.maths.Pythagoras
Maths;512;Theorem of Pythagoras;en_US;Java;Romal Bijan, Luisa Dyroff;generators.maths.Pythagoras
Maths;512;Skalarprodukt;de_DE;Java;Romal Bijan, Luisa Dyroff;generators.maths.Skalarprodukt
Maths;512;Dot Product;en_US;Java;Romal Bijan, Luisa Dyroff;generators.maths.Skalarprodukt
Maths;512;Spencers Osterformel;de_DE;Pseudo-Code;Frank Nelles, Patrick Wienhold;generators.maths.SpencersOsterformel
Maths;512;Spencers Easter formula;de_DE;Pseudo-Code;Frank Nelles, Patrick Wienhold;generators.maths.SpencersOsterformel
Maths;512;Stern-Brocot-Folge;de_DE;Java;Philipp Schneider, Zi Wang;generators.maths.SternBrocot
Maths;512;Stern-Brocot-Folge;en_US;Java;Philipp Schneider, Zi Wang;generators.maths.SternBrocot
Maths;512;Zassenhaus-Algorithmus;de;Pseudo-Code;Peter Reinhardt;generators.maths.ZassenhausAPI
More;1073741824;Candidate Elimination;de_DE;Pseudo-Code;Christian Brinker, Mateusz Parzonka;generators.misc.CandidateElimination
More;1073741824;Clock Page Replacement;en_US;Pseudo-Code;Thomas Pilot, Tobias Freudenreich;generators.misc.ClockPageReplacement
More;1073741824;OPTICS - Ordering Points To Identify the Clustering Structure;en_US;Pseudo-Code;Max Zeller, Florian Brams;generators.misc.OPTICS
More;1073741824;Towers of Hanoi;en_US;Java;Amir Naseri, Morteza Emamgholi;generators.misc.TowerOfHanoi
More;1073741824;Vogelsche Approximationsmethode;de_DE;Pseudo-Code;Petra Dörsam, Kevin Tappe;generators.misc.VogelApproximation
More;1073741824;Levenshtein;de_DE;Java;Arvid Lange, Marco Torsello;generators.misc.Levenshtein
More;1073741824;MoodleConnect Presentation;en_US;Pseudo-Code;Simon Sprankel;generators.misc.MoodleConnectPresentation
More;1073741824;Variable Demo;en_US;Java;Guido Rößling;generators.misc.VariableDemo
More;1073741824;JaroWinkler;de_DE;Java;Chahine Abid, Najib Hfaiedh ;generators.misc.JaroWinkler
More;1073741824;Ramer-Douglas-Peucker;en_US;Pseudo-Code;Viktor Kolokolov;generators.misc.RamerDouglasPeucker
More;1073741824;Funktionsminimierung mittels KV-Diagramm;de_DE;Pseudo-Code;Michael Rodenberg;generators.misc.KVDiagramm
More;1073741824;Maekawa;de_DE;Java;Marco Torsello, Arvid Lange;generators.misc.MaekawaAlgorithm
More;1073741824;Cocke–Younger–Kasami;de_DE;Pseudo-Code;Barbara Zöller, Malte Paskuda;generators.misc.CYK
More;1073741824;DFAMinimierung;de_DE;Pseudo-Code;Eliyas Tamrat, Peter Glöckner;generators.misc.DFAMinimierung
More;1073741824;Dynamic Time Warping;en_US;Java;Daniel Tanneberg, Nadine Trüschler;generators.misc.DTW
Maths;512;Hase und Igel Algorithmus;de_DE;Java;Martin Distler, Simon Werner;generators.misc.FloydCycle
More;1073741824;Josephus Problem;de_DE;Java;Benjamin Lück, Thomas Schulz;generators.misc.Josephus
More;1073741824;Longest common subsequence;de_DE;Java;Chahine Abid, Najib Hfaiedh;generators.misc.LongestCommonSubsequence
More;1073741824;Needleman-Wunsch;de_DE;Java;Rene Schubert, Andre Schubert;generators.misc.NeedlemanWunsch
More;1073741824;Scheduling;en_US;Pseudo-Code;Denis Neumann;generators.misc.HPFgenerator
More;1073741824;Scheduling;en_US;Pseudo-Code;Denis Neumann;generators.misc.SRTFgenerator
More;1073741824;Schleifenparallelisierung;de_DE;Pseudo-Code;Tobias Raffel;generators.misc.LoopParallelizationReduction
More;1073741824;Game of Life;de_DE;Pseudo-Code;Tobias Raffel;generators.misc.GameOfLive
More;1073741824;Fisher Yates Shuffle;en_US;Java;Jan Wiesel;generators.misc.FisherYatesShuffle
More;1073741824;Base64;de_DE;Java;Sebastian Engel, Oliver Günther;generators.misc.Base64
More;1073741824;De Casteljau;de_DE;Pseudo-Code;Philipp Dürr;generators.misc.Casteljau
More;1073741824;Drop-Heuristik;de_DE;Pseudo-Code;Julian Bonrath, Benjamin Björngen-Schmidt;generators.misc.DropHeuristik
More;1073741824;Brent's Algorithmus (Zyklen Findung);de_DE;Pseudo-Code;Julian Wulfheide, Denis Caruso, Tim Wimmer;generators.misc.BrentsAlgorithm
More;1073741824;Value Iteration;de_DE;Pseudo-Code;Malte Viering;generators.misc.ValueIterationGenerator
More;1073741824;Dynamic Time Warping;de_DE;Java;The An Binh Nguyen, Nam Truong Le;generators.misc.DTWAnimation
More;1073741824;Policy Iteration;de_DE;Pseudo-Code;Malte Viering;generators.misc.PolicyIterationGenerator
More;1073741824;Nearest Centroid Classifier;en_US;Pseudo-Code;Theo Kischka;generators.misc.NearestCentroidClassifier
More;1073741824;de Boor Algorithmus;de_DE;Pseudo-Code;David Sessler;generators.misc.DeBoorAlgorithmus
More;1073741824;De Casteljau;de_DE;Pseudo-Code;David Sessler;generators.misc.DeCasteljauAlgorithmus
More;1073741824;Forward-Algorithmus;de_DE;Java;Ji-Ung Lee, Daniel Lehmann;generators.misc.ForwardAlgorithmGenerator
More;1073741824;DEVS Algorithm;de_DE;Java;Andrej Felde, Thomas Hesse;generators.misc.devs.DEVS
More;1073741824;MODI-Method;en_US;Pseudo-Code;Daniel Burgmann, Matthias Horn, Torben Stoffer;generators.misc.ModiMethod
More;1073741824;The Decentral Standardization Problem;en_US;Pseudo-Code;Daniel Burgmann, Matthias Horn, Torben Stoffer;generators.misc.DecentralStandardization
More;1073741824;Finding Palindromes;en_US;Java;Florian Spitz, Toni Plöchl;generators.misc.PalindromeGenerator
More;1073741824;Der Greedy-Algorithmus fuer das Rucksackproblem;de_DE;Java;Marlene Utz, Martin Hameister, Lea Rausch;generators.misc.Greedy
More;1073741824;Hamming-Gewicht;de_DE;Pseudo-Code;Marco Bräuning, Nicolas Kolb;generators.misc.HammingWeight
More;1073741824;Rucksackproblem per Dynamischer Programmierung;de_DE;Java;Erich Wittenbeck;generators.misc.Knapsack
More;1073741824;Shunting-yard algorithm;en_US;Pseudo-Code;Janine Hölscher, Johannes Wagener;generators.misc.ShuntingYard
More;1073741824;Find-S;en_US;Pseudo-Code;Dominik Unzicker, Torben Unzicker;generators.misc.FindS
More;1073741824;Find-G;en_US;Pseudo-Code;Dominik Unzicker, Torben Unzicker;generators.misc.FindG
More;1073741824;3-Block Heuristik;de_DE;Java;Marlene Utz, Martin Hameister, Lea Rausch;generators.misc.DreiBlockHeuristik
More;1073741824;Schulze Method;en_US;Pseudo-Code;David Kalnischkies;generators.misc.schulzemethod.SchulzeMethod
More;1073741824;Drunken Bishop;en_US;Pseudo-Code;David Kalnischkies;generators.misc.drunkenbishop.DrunkenBishop
More;1073741824;k-median++;en_US;Pseudo-Code;Nora und Gregor;generators.misc.KMedianPPGenerator2
More;1073741824;Base64;de_DE;Pseudo-Code;Claudius Kleemann;generators.misc.Base64Encode
More;1073741824;Lee [EN];en_US;Pseudo-Code;Christian Hollubetz;generators.misc.lee.LeeGenerator
More;1073741824;Base64;de_DE;Pseudo-Code;Claudius Kleemann;generators.misc.Base64Decode
More;1073741824;Longest Common Substring;de_DE;Java;Pablo Hoch;generators.misc.LongestCommonSubstringGenerator
More;1073741824;Wochentagsberechnung;de_DE;Java;Marcel Dostal, Ilja Schwarz;generators.misc.Wochentagsberechnung
More;1073741824;Evolutionary algorithm;en;Pseudo-Code;Andreas Altenkirch, Stefan Hoerndler;generators.misc.EvoAlgoGenerator
More;1073741824;k-Nearest-Neighbor Classifier;de;Java;Jan Rehbein, Marius Rettberg-Päplow;generators.misc.kNN.KNNAllOrNothing
More;1073741824;k-Nearest-Neighbor Classifier;de;Java;Jan Rehbein, Marius Rettberg-Päplow;generators.misc.kNN.KNNMajorityVote
More;1073741824;Evolutionary algorithm;en;Pseudo-Code;Andreas Altenkirch, Stefan Hoerndler;generators.misc.EvoWordsGenerator
More;1073741824;Game of Life;de_DE;Pseudo-Code;Timo Bähr, Alexander Jandousek;generators.misc.GameOfLife2
More;1073741824;Game of Life;de;Pseudo-Code;Timo Baehr,Alexander Jandousek;generators.misc.gameoflife.GameOfLifeParallel
